	fibroblast1	fibroblast2	iPS1	iPS2
1558020_at	18.16339205	22.37264564	20.43456374	16.17102527
1558021_at	104.0984465	100.7526015	122.1268617	102.1720291
1558027_s_at	273.0688217	218.2286111	235.7681029	265.0186072
1558028_x_at	181.7404524	172.864786	86.46300233	77.50567055
1558034_s_at	7.984630403	6.883564773	6.082785371	6.297688077
1558041_a_at	172.4568753	139.1464082	464.4317003	195.0015882
1558044_s_at	1492.605022	1060.040353	595.9737328	852.3273347
1558045_a_at	128.2389354	69.53194066	121.402716	143.1461584
1558046_x_at	120.4574251	56.56628646	113.0089081	157.9028527
1558048_x_at	9.238211137	24.2577541	53.71490129	8.953999881
1558050_at	55.42993912	44.87325172	82.23571108	51.17199803
1558052_at	9.957157489	16.78402814	12.75636893	11.63793279
1558053_s_at	20.28615036	24.91914972	39.76500863	30.25728251
1558062_at	10.89591194	11.97298866	11.89129696	18.59061582
1558066_s_at	62.8613526	59.79333193	44.80692802	58.18282684
1558075_at	38.50594585	18.20993358	22.2073261	19.49201962
1558076_at	33.75752969	52.68080664	94.46724123	78.42301355
1558077_s_at	18.07638893	23.54208477	60.98396749	138.2201231
1558078_at	136.6118619	69.20423111	75.73214488	80.85414845
1558080_s_at	325.152415	380.209061	82.29490056	119.4094036
1558081_at	59.39537716	64.02624525	84.67660914	101.5661592
1558082_at	11.10138405	11.43607567	12.91733515	9.902416988
1558088_a_at	138.8393979	89.50917053	253.672132	133.5225774
1558093_s_at	1142.56779	1164.365796	1846.284226	1547.986742
1558094_s_at	178.8039919	176.6444625	97.53067896	116.3644009
1558097_at	1363.039164	1048.750905	2982.083006	2838.940938
1558101_at	19.23259469	130.7760275	13.68599496	11.55395333
1558102_at	243.6052182	323.159659	530.6142646	667.7633142
1558103_a_at	187.5458593	284.3172561	215.2436725	342.1524842
1558105_a_at	540.7428122	1102.900923	171.1264403	106.6405808
1558107_at	48.01864058	63.9390556	6.542928299	8.331823096
1558109_x_at	97.17987987	130.9346063	13.73606489	16.08095815
1558111_at	907.6090586	450.2039058	314.9728621	142.2685836
1558113_at	13.64325345	15.54921288	16.5697441	15.95320712
1558115_at	818.7706911	655.9658618	332.0445841	416.4454166
1558116_x_at	909.481811	773.7403457	364.6626737	438.3845424
1558117_s_at	83.3334127	69.02417202	46.03017799	83.50152171
1558118_at	36.38821184	42.07926158	37.75044584	37.02374431
1558119_at	29.71873921	33.24982112	29.55835685	27.00501739
1558120_at	45.29483798	37.96125354	52.33687854	34.88011146
1558121_at	9.247283936	8.395096292	6.911028119	8.02718299
1558122_s_at	12.94536448	11.50273879	14.17636882	17.44598947
1558123_at	44.09128939	89.35722771	24.14636787	23.9994452
1558124_at	100.2343515	81.51766391	130.3429229	133.0802145
1558128_at	20.64766488	23.43929954	52.99401909	59.9477804
1558135_at	43.57377751	35.7204593	55.95378653	45.67969079
1558136_s_at	346.3215139	254.5518143	363.5865766	357.2871742
1558139_at	15.9345297	26.69785055	13.14434539	14.58329382
1558140_at	34.59980608	32.90470442	22.44911599	25.54510065
1558142_at	2350.565244	2303.849484	4012.199839	3259.424721
1558143_a_at	14.87756295	14.78048926	224.1858806	223.3678861
1558144_at	28.37188711	26.23153777	18.75255789	19.3129803
1558147_a_at	89.44502168	119.8067176	73.53183403	64.66674872
1558148_x_at	62.98156301	70.57151743	50.8170265	42.49091176
1558152_at	2765.081426	2166.636267	239.2230588	667.0298828
1558154_at	41.40331689	40.93354662	101.9370248	57.1572384
1558160_at	11.79173766	12.22696493	15.12694215	13.36917184
1558163_at	159.3734163	98.66884829	363.1327151	260.7248386
1558164_s_at	340.7013262	301.0203241	922.0614463	668.4104961
1558166_at	577.4567603	620.640429	543.2005134	821.8384808
1558167_a_at	336.8767026	403.1072247	293.0235364	480.403007
1558168_at	14.94192301	14.96961411	13.92942831	13.59500124
1558170_at	7.991730678	8.493966454	11.99948757	9.884067294
1558173_a_at	934.7322006	660.4292475	1794.748081	1093.759718
1558174_at	42.93404427	45.90849298	37.73669036	38.29839762
1558176_at	21.89745735	18.6754242	18.16683654	17.33069374
1558177_at	11.9350619	10.17446261	11.70599512	11.70665583
1558179_at	76.23274882	94.54862039	117.3354593	95.58180923
1558181_at	11.89224613	12.49118195	9.971211691	8.112401741
1558183_at	30.39475113	19.6430024	23.66922786	20.71168815
1558184_s_at	54.74453688	38.35235917	52.7575948	69.02365053
1558185_at	11.73590879	12.5512886	19.5494991	18.42657372
1558186_s_at	15.88441221	12.03019025	12.89467134	11.6463147
1558189_a_at	28.55477402	32.73735485	26.70453879	24.06185204
1558193_at	48.32372617	45.96252503	71.6599286	52.81894432
1558195_at	50.88525805	35.67016403	12.15447927	18.9832984
1558199_at	677.5984856	712.4247455	65.85133658	64.75039174
1558201_s_at	911.5286268	1041.642469	1167.76886	1093.193067
1558202_at	53.25405169	45.47314968	16.48942563	9.584455888
1558208_at	316.1065307	360.4200229	301.1664879	233.409858
1558210_at	18.60437708	17.51019593	14.4573462	13.826847
1558211_s_at	66.45682457	67.0129534	56.17978005	48.25081357
1558212_at	54.10268682	96.57920321	722.6309155	839.8556616
1558214_s_at	337.0162323	301.9732914	149.4133876	193.8675108
1558215_s_at	373.5078437	374.9774839	235.362765	335.8621279
1558216_at	25.82199883	23.89392932	21.26343302	20.57115504
1558217_at	11.08415389	11.79527137	234.1757149	154.8402755
1558220_at	46.7315448	31.95860401	19.52201151	20.75895101
1558225_at	5.546352057	6.24222211	5.509872207	5.839413647
1558226_a_at	7.294461177	6.176866058	6.281616454	6.463842933
1558230_at	45.21375295	47.04599773	39.50383323	23.31340511
1558233_s_at	888.6407847	707.9780526	779.6685832	1021.604956
1558234_at	10.2394742	11.73861445	12.78751351	10.30587027
1558236_at	453.6514224	578.7804194	655.8195296	870.4662976
1558237_x_at	250.8796807	286.1861954	312.2523222	436.7772782
1558238_at	59.22039934	53.03506778	38.94733862	54.36266743
1558247_s_at	10.27094873	9.501067627	9.891955098	11.11004049
1558248_at	22.52979131	30.23440897	25.36118615	22.10727032
1558249_s_at	442.8596087	335.5634333	280.8391746	140.5949158
1558250_s_at	785.6383851	440.9154101	329.5583678	414.8192823
1558251_a_at	28.68644948	19.08130697	23.5321587	26.03203908
1558253_x_at	51.12898602	37.14589122	57.88727198	64.11679072
1558254_s_at	438.1329144	514.962543	280.4822785	250.8519695
1558256_at	200.1698727	122.5713251	142.4792917	133.1280668
1558262_at	26.39649992	28.17853514	56.51507075	24.98585769
1558273_a_at	14.35271143	14.24668633	14.07881848	14.73966729
1558275_at	22.15644295	22.62711045	22.58908903	31.35941825
1558277_at	120.8478667	113.9162481	50.4028923	55.84372081
1558279_a_at	629.8703795	720.8971848	191.1227879	257.3106037
1558280_s_at	9.641615544	25.82362803	7.467278925	9.902141752
1558281_a_at	48.95575741	45.87354501	32.68947835	34.60797142
1558289_at	72.15684119	70.71810799	87.04011744	92.15051912
1558290_a_at	758.818205	680.9305264	2124.297369	1248.200812
1558292_s_at	605.9243809	647.0347414	644.6526886	1080.885434
1558293_at	35.33610886	80.55149205	78.39877799	36.63045042
1558295_a_at	12.66804021	15.82663141	21.1530007	15.2257273
1558299_at	46.93710641	42.57784809	50.83795621	39.07768503
1558300_at	9.137631259	10.91363469	8.010198148	10.16622468
1558301_a_at	9.827949592	8.583397865	10.91669703	10.12742708
1558304_s_at	127.9872274	97.41397723	407.9741353	341.9644591
1558305_at	35.39200855	33.95913412	104.2733563	106.538768
1558306_at	11.80079496	11.37977155	10.84786547	9.414972579
1558308_at	14.79316673	26.66410883	9.386671903	10.68034507
1558310_s_at	87.9182029	101.0885575	159.9718949	53.36346442
1558315_s_at	64.09718485	79.21195307	43.19423578	28.46938354
1558320_at	13.43771595	13.92790596	14.533593	14.95542429
1558322_a_at	18.11340597	12.31064413	165.4685819	146.0093666
1558323_at	27.02492026	29.29297263	23.27735132	27.57391919
1558324_a_at	24.50711715	20.80057311	22.98585888	19.36671071
1558327_at	13.53728769	15.4140277	12.98329625	13.89713794
1558329_at	67.09103389	68.2027161	149.0555273	177.2825059
1558330_x_at	84.73494395	90.10638788	187.270618	195.1377629
1558331_at	26.67543627	18.55056001	12.31934743	12.6616088
1558333_at	20.40682558	24.13597324	32.52439031	32.61127699
1558334_a_at	22.20087738	18.97147083	27.54403647	24.55355105
1558336_at	8.276945386	9.856243039	9.313253221	7.684767115
1558337_at	12.76800977	15.72999043	14.96176513	14.96041021
1558338_at	13.36701834	15.41894969	102.2478822	16.43831207
1558340_at	51.82764718	46.29885927	37.75881637	41.10472974
1558342_x_at	85.41095459	78.29694178	68.90005507	80.51726859
1558343_at	12.94886229	12.02579262	34.00906333	16.81033367
1558345_a_at	117.0397865	200.3966107	164.2329327	119.2038481
1558346_at	42.71415414	39.03013419	148.4312537	33.76686807
1558348_at	22.83697853	27.31346751	31.837511	21.60140025
1558354_s_at	54.14298125	41.00351247	265.9911321	129.5330028
1558356_at	23.88539536	24.33400254	29.27257127	14.73564533
1558365_at	110.5951684	207.7045108	76.69136385	81.06733406
1558368_s_at	28.58887905	31.68939855	240.1356456	329.3982837
1558369_at	641.7432042	528.4501643	888.3012296	835.9460634
1558371_a_at	53.23606947	24.97513449	254.8494275	56.70618422
1558372_at	28.48279962	41.77299225	16.70611265	17.64370114
1558373_s_at	68.24136266	81.69800091	33.1425568	25.97883999
1558375_at	18.3495753	19.05605374	15.23007957	15.37706232
1558378_a_at	263.180803	400.333055	30.02178686	22.40637102
1558381_a_at	67.49976232	62.56426269	182.0862893	136.4197072
1558383_at	6.790141335	6.940805171	6.424704981	6.514353367
1558385_at	69.15619565	49.26799288	309.2577921	287.9260812
1558387_at	6.726342847	7.098033547	12.22745654	10.43222347
1558388_a_at	5.651905719	6.34822733	16.40572181	16.81020411
1558390_at	56.66285835	49.10712539	25.83188696	37.23294962
1558391_s_at	41.70625565	38.6435833	24.33995435	26.6783023
1558392_at	22.49821562	17.82331285	49.48243603	38.88137419
1558393_at	315.1764877	179.2040738	69.56801411	95.74743687
1558394_s_at	14.27809025	13.30544598	11.13562136	9.535821583
1558397_at	21.9925839	25.78993897	25.20894746	25.39102907
1558398_at	45.5917982	44.83208745	37.71320378	52.00104217
1558400_x_at	67.88642887	56.58876292	47.60127878	61.15616354
1558401_at	72.28686457	53.78378219	19.57755666	18.22447735
1558402_at	19.2219296	25.61987375	21.82395964	20.18307995
1558404_at	98.81844892	17.38617649	161.3632985	115.363335
1558406_a_at	10.486992	11.64644508	15.24634447	10.08205541
1558407_at	122.0909785	110.5005529	142.6802034	119.2417029
1558409_at	10.38226902	10.23074006	32.98499097	15.32445805
1558410_s_at	40.44955873	25.76876038	131.8274113	60.45419754
1558411_at	8.163124513	6.980885129	8.516648182	7.266919481
1558412_at	54.90847663	106.5686957	49.1086326	25.39517388
1558414_at	12.69738996	14.28332759	15.64853658	14.40320712
1558418_at	54.2145787	44.48383492	88.00288931	62.88733656
1558420_at	66.85851466	56.58775451	52.5141171	57.51015034
1558421_a_at	27.83306214	31.77033008	23.78679388	23.76590002
1558423_at	20.13672401	17.36440127	18.98206143	23.41496292
1558425_x_at	35.94091874	30.65578704	33.66226304	40.2561622
1558426_x_at	250.1289901	331.2908524	184.6432543	160.2895787
1558428_at	7.612468124	33.50556894	8.680256231	7.402787064
1558430_at	17.98978402	18.49175707	17.29764231	20.72120494
1558431_at	44.64453816	37.34990582	35.16403297	36.59066611
1558436_a_at	18.9199731	15.88798763	34.3619999	22.66380048
1558437_at	55.25048961	55.26739181	39.37884964	46.67881226
1558438_a_at	24.98595356	30.41406616	22.08569951	21.87837403
1558440_at	10.60660192	28.25817718	200.3778635	128.8542237
1558444_at	12.23463873	15.16577554	14.24353417	14.7065748
1558445_at	342.0272237	307.9107979	347.5044545	414.7268807
1558447_at	26.56511076	25.19454718	99.24550717	26.58306328
1558448_a_at	45.25014202	30.82555246	206.7602	62.20548176
1558449_at	26.0674978	23.54315631	138.1272632	88.89857941
1558450_at	39.40533443	39.82502902	35.5233478	36.66869427
1558451_at	12.980298	8.815212838	13.6200634	54.26450263
1558452_at	7.926413144	11.26195638	11.14106295	8.350178065
1558458_at	54.74425107	65.80181395	34.58004696	32.20481874
1558459_s_at	154.6628454	106.1943739	194.9448317	68.27594144
1558460_at	38.22878536	41.84568538	21.84992696	33.81609532
1558463_s_at	54.38420816	43.65247086	27.58146219	34.60204902
1558466_at	18.93178013	24.26503107	41.21609678	21.55429118
1558467_a_at	40.70408888	45.4245078	143.3137339	60.66928963
1558469_at	18.83162697	17.52404977	18.30235541	14.282977
1558470_at	19.58539974	17.27207051	16.93327193	19.68829233
1558473_at	17.5922056	15.88369011	127.1706543	77.07235035
1558474_at	59.79038672	44.91435021	71.2752898	30.80998212
1558475_at	19.13404748	21.36990185	14.02358465	13.72988395
1558476_at	32.8980022	29.11970817	33.9883539	36.22664794
1558477_at	30.7910093	31.229351	27.60687111	32.31542392
1558480_at	8.79634764	11.02661558	9.981697618	12.17945033
1558481_s_at	8.596260603	8.096269283	11.28359095	12.97297746
1558483_at	65.73797035	88.31999504	29.54391556	25.77194363
1558484_s_at	61.34180488	72.99702197	48.58810775	48.57931113
1558486_at	76.4961462	55.88805417	139.5085631	156.5087033
1558487_a_at	1434.396413	1632.578502	597.9521264	592.4576537
1558489_at	9.193190116	15.77425086	10.72384379	6.654619857
1558493_at	11.82121138	13.5544207	28.45267129	34.70546438
1558494_at	12.56078052	16.79484941	13.65025257	11.0314692
1558496_at	7.996722285	8.499149761	6.545897133	8.083845147
1558497_a_at	11.74078967	12.74934888	9.641213353	11.10207578
1558501_at	12.72391678	30.95992263	24.599203	62.64346402
1558502_s_at	25.68076783	44.04596615	21.04516967	23.7888712
1558504_at	167.5259933	77.68430192	305.0718539	357.7397148
1558507_at	134.6176799	101.5876809	38.69899118	60.94982274
1558508_a_at	358.2847833	523.6133259	47.52188032	121.3544247
1558511_s_at	839.5994358	706.2392429	334.969013	367.2732491
1558512_at	20.7445761	22.62278408	53.19418533	70.97547997
1558515_at	147.9648323	58.04376063	437.4296559	333.4953006
1558517_s_at	51.23289067	19.70648287	13.03500894	10.48039626
1558518_at	33.82664318	26.29043178	28.74381703	19.17030272
1558519_at	16.91930071	16.72304437	27.3898945	15.13223866
1558522_at	183.2139092	201.3983699	782.9841826	947.8402947
1558523_at	9.832865098	8.232960584	136.1068961	76.96117258
1558525_at	228.4508094	158.2693922	237.4813873	130.7873833
1558527_at	43.53961001	38.28101931	24.56914035	27.01808427
1558529_s_at	85.91527709	184.9648474	24.19619435	31.16785442
1558530_at	113.9317215	108.840556	97.13127869	108.159412
1558532_at	26.57902517	21.23784155	27.19669557	18.20406692
1558533_at	33.05555396	27.24401061	25.6603033	36.76593463
1558534_at	20.46184082	17.4773322	21.73817304	13.77194046
1558537_x_at	17.44304708	12.67390593	28.48526807	13.67665264
1558540_s_at	158.2121362	132.6114523	71.93387542	122.346668
1558541_at	38.32476302	53.516856	11.29047681	7.930057193
1558544_at	23.55091005	23.18869704	24.38715489	27.13140868
1558546_at	33.82559702	33.50472566	41.97574838	34.29392097
1558549_s_at	14.22982417	28.33733892	13.73008327	12.99097499
1558552_s_at	20.27770467	177.5059194	19.5937294	13.84166205
1558553_at	11.11856418	10.15142954	11.36868271	10.97726869
1558556_at	176.0296613	140.3560899	107.7110026	96.24618071
1558557_at	24.60982698	33.52726924	49.53348719	42.19779525
1558560_s_at	64.95183195	43.41844224	16.41032266	12.73990991
1558561_at	38.08479967	31.6780449	30.094738	23.03370977
1558565_at	26.50068347	24.92180095	20.9480227	23.71268582
1558568_a_at	62.93504466	98.67984258	45.73861638	65.95624967
1558569_at	111.804462	79.57605716	93.50383103	46.6636573
1558570_at	16.5511631	24.06732812	19.08009415	21.65918933
1558571_at	8.874654482	9.402193364	9.298453899	8.149410519
1558573_at	19.09264621	24.07465831	19.83341878	17.80067435
1558574_at	11.95097691	11.85156575	10.90738861	13.93905447
1558577_at	36.50071068	30.8758439	190.165995	349.9260513
1558578_a_at	33.79000299	24.03966909	14.31994617	14.75619877
1558579_at	7.754162757	11.76522133	6.798129766	9.657752634
1558581_at	32.59306929	36.87410907	35.11830049	25.60020397
1558584_at	15.9238152	17.67459604	11.90604024	16.68783479
1558586_at	15.43023462	15.59419851	29.1772037	50.62035507
1558587_at	6.69482793	6.47886096	7.699497762	7.383986759
1558588_at	16.21598098	17.71061977	18.90884582	14.18489101
1558589_at	28.07047098	31.14552856	31.96192923	32.42881232
1558590_at	15.06736875	16.6281569	13.28152355	13.11560171
1558592_at	48.7885469	42.25582141	8.694770272	15.52616817
